X,Y,OBJECTID,inci_no,descript,alm_date,alm_time,station,number,street,st_type,st_suffix,addr_2,apt_room,xst_prefix,xstreet,xst_type,xst_suffix,latitude,longitude,inci_type,clr_date,clr_time,alarms,complete,LastUpdateDate,StartDate,EndDate
0.000020302000053,0.000002080000058,1,0026882   ,Dumpster or other outside trash receptacle fire   ,2016/08/02 00:00:00,05:44:50,21 ,2716    ,38                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,0,0,154 ,2016/08/02 00:00:00,06:20:14,1,1,2020/05/12 10:51:51,2016/08/02 05:44:49,2016/08/02 06:20:14
0.000020302000053,0.000002080000058,2,0026886   ,Dumpster or other outside trash receptacle fire   ,2016/08/02 00:00:00,06:16:10,06 ,        ,Franklin                 ,AVE ,W ,                                        ,               ,S ,Hennepin                 ,AVE ,  ,0,0,154 ,2016/08/02 00:00:00,06:33:03,1,1,2020/05/12 10:51:51,2016/08/02 06:16:09,2016/08/02 06:33:03
0.000020302000053,0.000002080000058,3,0027005   ,"Outside rubbish, trash or waste fire              ",2016/08/02 00:00:00,22:41:07,07 ,2100    ,Elliot                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,0,0,151 ,2016/08/02 00:00:00,22:56:13,1,1,2020/05/12 10:51:51,2016/08/02 22:41:07,2016/08/02 22:56:13
0.000020302000053,0.000002080000058,4,0027024   ,"Outside rubbish, trash or waste fire              ",2016/08/03 00:00:00,01:09:16,05 ,        ,Cedar                    ,AVE ,S ,                                        ,               ,E ,Lake                     ,ST  ,  ,0,0,151 ,2016/08/03 00:00:00,01:19:09,1,1,2020/05/12 10:51:51,2016/08/03 01:09:16,2016/08/03 01:19:09
0.000020302000053,0.000002080000058,5,0027067   ,"Excessive heat, scorch burns with no ignition     ",2016/08/03 00:00:00,11:37:01,21 ,4222    ,Lake                     ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,0,0,251 ,2016/08/03 00:00:00,14:39:18,1,1,2020/05/12 10:51:51,2016/08/03 11:37:01,2016/08/03 14:39:18
0.000020302000053,0.000002080000058,6,0027188   ,"Outside rubbish, trash or waste fire              ",2016/08/04 00:00:00,03:51:38,14 ,3232    ,Fremont                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,0,0,151 ,2016/08/04 00:00:00,03:58:52,1,1,2020/05/12 10:51:51,2016/08/04 03:51:38,2016/08/04 03:58:52
0.000020302000053,0.000002080000058,7,0027236   ,"Excessive heat, scorch burns with no ignition     ",2016/08/04 00:00:00,12:19:33,14 ,3311    ,Washburn                 ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,0,0,251 ,2016/08/04 00:00:00,12:28:22,1,1,2020/05/12 10:51:51,2016/08/04 12:19:33,2016/08/04 12:28:22
0.000020302000053,0.000002080000058,8,0027280   ,Passenger vehicle fire                            ,2016/08/04 00:00:00,21:29:12,14 ,3733    ,PENN                     ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,0,0,131 ,2016/08/04 00:00:00,21:42:27,1,1,2020/05/12 10:51:51,2016/08/04 21:29:12,2016/08/04 21:42:27
0.000020302000053,0.000002080000058,9,0027398   ,"Natural vegetation fire, Other                    ",2016/08/05 00:00:00,18:35:03,05 ,        ,24                       ,AVE ,S ,                                        ,               ,E ,32                       ,ST  ,  ,0,0,140 ,2016/08/05 00:00:00,18:44:37,1,1,2020/05/12 10:51:51,2016/08/05 18:35:03,2016/08/05 18:44:37
0.000020302000053,0.000002080000058,10,0027486   ,Passenger vehicle fire                            ,2016/08/06 00:00:00,14:18:02,15 ,1650    ,New Brighton             ,BLVD,  ,                                        ,               ,  ,                         ,    ,  ,0,0,131 ,2016/08/06 00:00:00,14:55:57,1,1,2020/05/12 10:51:51,2016/08/06 14:18:02,2016/08/06 14:55:56
0.000020302000053,0.000002080000058,11,0027525   ,"Outside rubbish, trash or waste fire              ",2016/08/06 00:00:00,19:11:45,07 ,        ,18                       ,ST  ,E ,                                        ,               ,S ,16                       ,AVE ,  ,0,0,151 ,2016/08/06 00:00:00,19:24:25,1,1,2020/05/12 10:51:51,2016/08/06 19:11:44,2016/08/06 19:24:25
0.000020302000053,0.000002080000058,12,0027595   ,Dumpster or other outside trash receptacle fire   ,2016/08/07 00:00:00,06:50:47,14 ,3322    ,Bryant                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,0,0,154 ,2016/08/07 00:00:00,07:01:16,1,1,2020/05/12 10:51:51,2016/08/07 06:50:47,2016/08/07 07:01:16
0.000020302000053,0.000002080000058,13,0027619   ,Brush or brush-and-grass mixture fire             ,2016/08/07 00:00:00,12:22:14,04 ,1315    ,River                    ,RD  ,N ,                                        ,               ,  ,                         ,    ,  ,0,0,142 ,2016/08/07 00:00:00,13:00:02,1,1,2020/05/12 10:51:51,2016/08/07 12:22:14,2016/08/07 13:00:02
